heat_load_shifting,heat_load_shifting,heat_load_shifting
2030,2030,2030
moderate,moderate,moderate
NENGREST,NENG_CT,NENG_ME
195.4285716,55.79999994,26.65714287
193.657143,55.3142857,26.39999999
197.5142858,56.42857141,26.91428568
212.6857142,60.74285718,28.97142856
243.9142856,69.65714291,33.25714287
273.1428571,78.02857144,37.25714283
286.9428573,81.94285712,39.11428571
294.7999999,84.20000002,40.20000002
300.8571428,85.91428574,41.02857145
303.5714287,86.68571431,41.3714286
303.1999999,86.60000003,41.34285713
303.8,86.7714286,41.4285714
301.5142856,86.11428565,41.08571432
299.2285712,85.45714284,40.79999997
299.8285713,85.62857141,40.88571431
299.6,85.5714286,40.82857144
295.0571428,84.25714283,40.22857142
290.5142856,82.97142855,39.59999999
291.0857141,83.14285712,39.68571426
282.1714288,80.60000002,38.48571428
255.1428569,72.88571429,34.8
227.942857,65.08571428,31.08571431
209.1142859,59.71428575,28.51428574
198.142857,56.57142851,27.00000002
191.2857143,54.62857141,26.08571431
189.1714285,54.02857141,25.79999997
192.7714284,55.05714284,26.25714286
206.257143,58.88571423,28.11428573
237.1714283,67.74285714,32.34285717
265.742857,75.8857143,36.22857146
280.5714287,80.14285711,38.25714287
289.1714285,82.60000007,39.42857145
296.1142859,84.5714285,40.37142856
299.1142858,85.42857136,40.79999997
300.2000001,85.71428569,40.94285711
302.5142856,86.39999998,41.22857146
303.2857142,86.62857136,41.34285713
303.5714287,86.68571431,41.3714286
304.0000002,86.82857141,41.45714287
301.7428574,86.1714286,41.14285712
294.6857145,84.17142855,40.17142855
287.9714288,82.22857145,39.25714284
288.7142859,82.45714283,39.34285712
282.6285714,80.71428578,38.54285715
255.1142858,72.85714282,34.8
226.9142859,64.79999995,30.94285711
207.0285712,59.14285709,28.2285714
194.5999998,55.60000003,26.51428573
188.0571427,53.71428574,25.62857143
185.6571429,53.02857145,25.28571428
188.742857,53.91428565,25.7142857
199.5428573,56.9714286,27.20000003
229.6000002,65.57142852,31.28571426
258.657143,73.85714291,35.25714288
276.2857144,78.91428577,37.65714285
287.8571429,82.22857145,39.25714284
296.5714285,84.68571426,40.42857142
300.7142858,85.88571427,40.99999998
301.9714287,86.25714288,41.17142859
304.4285717,86.94285717,41.48571427
304.4285717,86.94285717,41.48571427
303.6857141,86.74285712,41.4
303.0000002,86.54285708,41.31428573
298.5714284,85.28571426,40.6857143
289.3428571,82.6285714,39.42857145
280.5428572,80.14285711,38.2285714
279.0285714,79.68571435,38.05714286
273.8285715,78.20000001,37.34285717
250.5142859,71.54285719,34.14285717
224.7142858,64.17142861,30.62857143
204.5428571,58.42857146,27.88571426
192.4000002,54.94285708,26.22857145
185.6000002,52.99999998,25.28571428
181.8,51.91428574,24.77142859
180.8857144,51.65714288,24.65714286
181.1142857,51.71428569,24.68571426
193.6285714,55.3142857,26.37142859
215.3714285,61.51428575,29.37142858
238.5999998,68.1428571,32.51428571
254.4285714,72.65714291,34.68571426
262.9142858,75.08571425,35.85714284
265.9999999,75.97142858,36.25714286
265.9428572,75.97142858,36.25714286
263.5428569,75.2857143,35.91428571
261.3714284,74.65714282,35.62857143
260.8,74.48571425,35.54285716
261.6000002,74.71428577,35.65714283
262.2285714,74.91428568,35.77142857
259.0285713,73.97142854,35.31428569
254.1714286,72.59999996,34.65714286
256.0571431,73.14285715,34.91428574
253.2571429,72.3428571,34.54285712
235.2571427,67.19999995,32.08571429
213.2857143,60.91428575,29.0857143
196.1142855,55.99999998,26.74285714
185.2857141,52.91428569,25.25714288
178.8285713,51.08571422,24.37142858
175.0571428,49.99999998,23.85714283
174.2857141,49.77142859,23.77142856
172.8857142,49.37142864,23.57142855
179.5142856,51.28571426,24.48571432
195.6857145,55.88571423,26.65714287
216.2285715,61.74285714,29.48571432
231.9428573,66.25714281,31.62857141
241.5428569,68.97142862,32.91428572
247.0857141,70.57142858,33.68571429
249.4000001,71.22857139,34.00000003
248.1428572,70.88571425,33.82857143
247.342857,70.62857139,33.74285716
248.1428572,70.88571425,33.82857143
251.0571428,71.68571429,34.22857144
254.0857143,72.57142862,34.65714286
253.4571431,72.37142858,34.54285712
251.4285716,71.80000005,34.28571431
256.5142856,73.28571425,34.97142854
253.3428572,72.3428571,34.54285712
231.4285715,66.11428571,31.54285713
208,59.39999994,28.34285714
191.8285712,54.79999998,26.14285712
182.3714285,52.08571431,24.85714287
178.457143,50.97142859,24.34285711
177.6857143,50.74285708,24.19999997
182.6857141,52.1714286,24.88571427
196.2285714,56.02857146,26.74285714
224.5714288,64.14285714,30.60000003
253.0285716,72.25714282,34.48571425
269.7142857,77.02857149,36.77142855
280.5714287,80.14285711,38.25714287
289.3142859,82.6285714,39.42857145
293.8857143,83.94285716,40.05714288
294.7714288,84.20000002,40.17142855
298.8285713,85.34285708,40.74285717
297.5428574,84.97142859,40.54285716
296.857143,84.77142855,40.48571429
297.3428572,84.91428565,40.54285716
295.6000002,84.42857141,40.28571429
289.5999999,82.71428569,39.48571425
283.7714288,81.02857145,38.68571429
284.6571429,81.2857143,38.80000003
276.457143,78.97142859,37.68571431
248.4571428,70.97142853,33.85714283
221.3714287,63.22857147,30.17142855
203.3142859,58.05714284,27.71428571
192.4000002,54.94285708,26.22857145
186.6857144,53.31428565,25.42857142
184.4285716,52.65714284,25.14285714
188.6571427,53.88571431,25.7142857
200.9999999,57.40000003,27.39999997
230.2285713,65.7428571,31.4
259.8,74.20000005,35.42857142
276.6285716,79.00000006,37.71428572
287.0857143,82.00000006,39.14285717
295.8857142,84.51428569,40.34285715
301.9714287,86.25714288,41.17142859
304.8285715,87.05714279,41.5714286
308.6571428,88.14285717,42.08571429
309.1142858,88.28571427,42.14285716
307.9714284,87.9714286,42.00000002
308.0571427,87.99999994,42.00000002
307.1714286,87.74285708,41.88571428
302.5428572,86.39999998,41.22857146
298.9428572,85.40000002,40.77142857
302.8285716,86.48571427,41.28571426
296.6857144,84.74285708,40.45714283
270.0000002,77.11428577,36.82857141
241.8857141,69.08571424,32.97142859
221.9714288,63.40000004,30.25714288
210.1142858,59.99999994,28.65714288
203.8857143,58.22857142,27.79999998
201.2571428,57.48571432,27.42857144
205.1142856,58.60000003,27.97142859
218.1428571,62.31428566,29.74285713
251.1142855,71.71428576,34.22857144
289.7428569,82.77142864,39.48571425
320.5142857,91.54285713,43.68571429
348.5999998,99.57142852,47.51428571
375.4285714,107.2285714,51.17142859
396.5428574,113.2571429,54.05714284
412.4857145,117.8000001,56.22857146
426.9428569,121.9428571,58.20000001
436.9714285,124.8,59.57142859
444.342857,126.8857142,60.57142857
450.0285716,128.5142857,61.34285713
450.5142858,128.6571429,61.4285714
444.1428573,126.8571429,60.54285717
434.4857145,124.0857143,59.25714285
429.2000002,122.5999999,58.51428569
417.7428571,119.3142857,56.97142856
380.0571429,108.5428572,51.82857142
341.9142857,97.62857142,46.62857141
312.2571427,89.1714286,42.57142858
293.7142857,83.88571435,40.05714288
281.0571429,80.25714287,38.31428574
272.6571429,77.88571434,37.17142856
271.3428574,77.48571425,37.00000002
279.5714288,79.85714292,38.11428573
311.7142858,89.02857137,42.48571431
350.2857141,100.0285714,47.74285712
381.5428571,108.9714286,52.02857142
407.5714285,116.4,55.57142857
429.0571427,122.5428571,58.48571428
444.4000002,126.9142857,60.59999997
453.7714286,129.6,61.88571429
461.3714284,131.7714285,62.91428573
465.5428572,132.9714285,63.48571428
467.8285716,133.6285715,63.80000003
469.1999999,134,63.97142857
465.3714287,132.9142857,63.45714288
456.4000002,130.3428571,62.22857143
443.1714285,126.5714286,60.42857143
434.6857142,124.1428571,59.28571431
420.4285714,120.0571428,57.3142857
381.6285714,108.9714286,52.02857142
342.4285714,97.8,46.68571428
312.4857145,89.22857141,42.59999998
292.7714284,83.60000002,39.91428574
279.4000002,79.77142863,38.08571426
270.8285716,77.34285716,36.91428568
270.4571428,77.2285714,36.85714288
278.3714286,79.51428578,37.94285713
308.5142858,88.1142857,42.05714289
346.2571427,98.88571424,47.20000003
377.4857141,107.8285714,51.45714287
403.6857141,115.2857143,55.05714288
425.1714288,121.4285714,57.9714286
442.2857144,126.3142857,60.31428569
453.5714284,129.5428571,61.85714289
460.0857144,131.3714286,62.71428572
458.8,131.0285714,62.57142858
452.742857,129.2857142,61.74285715
438.5142859,125.2285715,59.8
419.6571427,119.8571428,57.22857143
396.7428571,113.2857143,54.11428571
378.1714284,108,51.54285714
369.5714287,105.5428572,50.40000002
355.6571427,101.5714286,48.48571428
327.0571428,93.39999994,44.59999999
296.0857143,84.5714285,40.37142856
271.0857145,77.42857144,36.97142855
255.5142857,72.97142858,34.8285714
244.6,69.85714282,33.34285714
237.8857143,67.91428571,32.42857144
235.7428574,67.34285719,32.14285716
236.8857143,67.62857138,32.2857143
245.4285714,70.08571433,33.45714288
262.1999998,74.88571434,35.74285717
284.7999999,81.34285712,38.82857143
305.3714284,87.22857136,41.62857141
323.2571427,92.34285718,44.05714284
336.4857144,96.11428575,45.85714284
344.6571427,98.42857147,47.00000002
348.3714285,99.48571424,47.48571431
350.7428572,100.1714285,47.82857145
351.6571428,100.4285714,47.94285713
348.7142857,99.6,47.54285711
337.8571427,96.51428571,46.05714285
321.8857145,91.94285709,43.8857143
307.7428571,87.88571431,41.94285715
300.2857144,85.74285717,40.94285711
293.1714288,83.71428578,39.97142854
272.1142855,77.71428577,37.11428569
247.657143,70.74285715,33.74285716
228.5142859,65.25714285,31.14285712
214.4571429,61.25714289,29.22857144
205.4285717,58.68571432,28.02857146
199.9428572,57.08571423,27.25714283
197.5714285,56.42857141,26.91428568
194.7142857,55.60000003,26.54285713
203.2,58.05714284,27.71428571
222.457143,63.54285714,30.31428569
246.2857143,70.34285719,33.60000002
267.1428574,76.28571425,36.4285714
282.1714288,80.60000002,38.48571428
292.5428571,83.54285721,39.88571427
299.1428569,85.45714284,40.79999997
303.4857144,86.68571431,41.3714286
308.2571429,88.02857141,42.02857142
313.1428573,89.42857146,42.68571431
317.4857143,90.68571427,43.28571427
317.6000002,90.71428575,43.28571427
314.3714285,89.7714286,42.85714286
308.9714284,88.25714279,42.14285716
311.2285716,88.88571427,42.42857144
306.8857142,87.62857146,41.82857141
282.942857,80.8285714,38.57142855
256.4285714,73.22857144,34.94285714
236.2571427,67.48571429,32.22857143
224.0285714,63.97142857,30.54285716
217.0571428,61.99999999,29.59999999
214.5999999,61.28571423,29.25714284
218.3428573,62.37142861,29.7714286
230.4857142,65.82857138,31.4
258.2285716,73.74285715,35.20000001
289.0285715,82.54285712,39.39999998
306.7142856,87.59999998,41.82857141
316.4857143,90.3714286,43.14285713
323.5142856,92.37142851,44.0857143
324.8285716,92.77142861,44.28571431
323.5999999,92.42857146,44.11428571
322.5714284,92.11428566,43.97142857
321.2857144,91.77142851,43.80000003
320.5714284,91.54285713,43.71428569
318.6000001,90.9714286,43.42857141
316.4857143,90.3714286,43.14285713
309.8571429,88.48571431,42.25714283
302.0857141,86.25714288,41.19999999
300.7714285,85.88571427,40.99999998
290.4857145,82.97142855,39.59999999
262.9142858,75.08571425,35.85714284
235.5999999,67.28571424,32.11428569
216.2857142,61.77142861,29.48571432
204.5714287,58.42857146,27.88571426
198.1714286,56.59999999,27.02857142
195.0285712,55.68571431,26.5714286
197.8857141,56.5142857,26.97142855
208.4285715,59.5142857,28.40000001
234.0571431,66.82857147,31.91428568
261.257143,74.62857148,35.62857143
278.2571428,79.4857143,37.94285713
289.2285716,82.6285714,39.42857145
299.6571427,85.59999993,40.85714284
305.3142857,87.20000003,41.62857141
308,87.9714286,42.00000002
309.6,88.42857137,42.20000003
308.6571428,88.14285717,42.08571429
305.6000002,87.28571431,41.65714287
304.0000002,86.82857141,41.45714287
301.4571429,86.11428565,41.08571432
294.7142856,84.17142855,40.17142855
288.0857142,82.28571426,39.28571431
288.1428569,82.28571426,39.28571431
279.2857143,79.77142863,38.08571426
253.8857141,72.48571434,34.59999999
227.1428572,64.8571429,30.97142858
209.0285716,59.68571428,28.48571428
197.9428573,56.54285717,26.97142855
191.3142859,54.65714289,26.08571431
189.5428573,54.14285717,25.82857144
192.8857143,55.08571431,26.28571426
204.5714287,58.42857146,27.88571426
230.4857142,65.82857138,31.4
258.7428573,73.88571425,35.25714288
276.9142856,79.08571435,37.74285712
289.5999999,82.71428569,39.48571425
300.6571427,85.85714279,40.97142858
307.5142858,87.82857137,41.91428569
311.2000001,88.8571428,42.42857144
315.7142857,90.17142856,43.0285714
317.2285714,90.59999999,43.25714287
316.8285715,90.48571423,43.2
316.4285716,90.3714286,43.14285713
314.0285713,89.68571432,42.82857145
307.2571429,87.74285708,41.88571428
300.7142858,85.88571427,40.99999998
300.0285715,85.68571422,40.91428571
293.0000002,83.68571431,39.94285714
266.8285713,76.19999997,36.37142859
239.4285716,68.37142862,32.62857144
219.3142856,62.62857147,29.91428573
207.1142855,59.14285709,28.2285714
200.0285715,57.1142857,27.25714283
196.3142857,56.0571428,26.77142854
199.3142856,56.94285713,27.17142856
210.5142857,60.1142857,28.68571429
237.4571428,67.79999996,32.37142857
269.5142856,76.97142854,36.74285714
292.0857145,83.42857145,39.8285714
308.4571431,88.08571422,42.02857142
322.9999998,92.25714289,44.05714284
333.4571429,95.22857142,45.45714283
340.9142857,97.37142857,46.48571427
347.2857142,99.20000004,47.34285717
353.4857141,100.9714286,48.2
357.6285715,102.1428571,48.77142856
362.6285712,103.5714286,49.42857145
363.142857,103.7142857,49.51428572
356.342857,101.8,48.57142855
345.5999999,98.68571433,47.11428569
342.1142858,97.71428571,46.65714287
333.7428569,95.31428571,45.5142857
303.7142857,86.74285712,41.4
271.4000001,77.48571425,37.00000002
246.8285712,70.48571429,33.65714289
231.7142855,66.17142852,31.5714286
222.7714286,63.62857142,30.37142855
218.7142856,62.4571429,29.8
221.2857144,63.19999999,30.17142855
233.2000001,66.59999995,31.80000001
258.7142857,73.88571425,35.25714288
289.7428569,82.77142864,39.48571425
309.9999999,88.54285713,42.2857143
324.0285714,92.54285709,44.17142858
338.9714285,96.80000004,46.22857146
355.5142857,101.5428571,48.45714288
372.0000001,106.2571428,50.71428571
389.8000001,111.3428572,53.14285714
403.7142857,115.2857143,55.05714288
411.7714285,117.6,56.14285712
418.3428572,119.4857143,57.02857143
418.4857142,119.5142856,57.05714283
409.0571426,116.8285714,55.77142857
393.4,112.3428571,53.62857142
382.0857144,109.1142857,52.08571429
366.9999998,104.8285714,50.05714288
333.2857144,95.17142861,45.42857143
296.5714285,84.68571426,40.42857142
267.2857144,76.3428572,36.4285714
247.0857141,70.57142858,33.68571429
233.4285714,66.68571424,31.82857141
224.9999998,64.2571429,30.6857143
221.457143,63.25714281,30.17142855
219.8857141,62.80000004,29.9714286
233.3714287,66.6571429,31.82857141
260.0571429,74.25714287,35.45714283
290.9142855,83.08571431,39.65714286
317.7999999,90.77142856,43.31428574
338.9142858,96.80000004,46.19999999
352.6285712,100.7142857,48.08571427
360.8285715,103.0571429,49.19999998
367.1142857,104.8571429,50.05714288
371.7714288,106.1714285,50.6857143
376.5142857,107.5142858,51.31428573
380.1142856,108.5428572,51.82857142
378.9428571,108.2285714,51.68571428
370.5428571,105.8285714,50.5142857
358.6285714,102.4285714,48.8857143
351.3999999,100.3714286,47.91428573
344.5999999,98.42857147,46.97142855
319.6857144,91.28571427,43.57142855
291.0285714,83.11428578,39.68571426
266.6285716,76.14285715,36.34285713
249.4000001,71.22857139,34.00000003
237.1999999,67.74285714,32.34285717
229.7142856,65.6,31.31428572
225.4285713,64.4,30.74285717
221.7142859,63.31428575,30.22857142
229.9714285,65.68571428,31.34285713
252.4857142,72.11428572,34.39999998
282.657143,80.71428578,38.54285715
312.0285714,89.11428565,42.54285711
335.7428573,95.88571423,45.77142857
354.4857141,101.2571429,48.31428574
367.4857145,104.9714285,50.11428575
376.2571428,107.4571428,51.28571426
379.942857,108.5142857,51.80000001
374.7428571,107.0285714,51.08571425
368.8857143,105.3428571,50.31428569
367.2857143,104.8857142,50.05714288
364.6285716,104.1428571,49.71428573
355.7714285,101.6285714,48.51428568
350.1428571,99.99999995,47.74285712
340.8857141,97.34285709,46.48571427
311.5999999,89.00000003,42.48571431
279.5714288,79.82857144,38.11428573
256.0285715,73.11428568,34.91428574
240.6857145,68.7428571,32.79999999
230.7999998,65.91428567,31.45714286
226.0000002,64.54285709,30.79999997
228.2285714,65.20000004,31.11428572
236.8571427,67.62857138,32.2857143
263.6857144,75.31428577,35.94285711
297.1714286,84.88571431,40.5142857
322.9999998,92.25714289,44.05714284
343.9142856,98.22857142,46.88571428
360.3142857,102.8857143,49.11428571
370.657143,105.8571429,50.54285716
376.2857144,107.4571428,51.28571426
381.4285717,108.9428572,52.00000002
384.3428572,109.7714285,52.39999997
383.0571428,109.4000001,52.22857143
381.8285715,109.0571429,52.05714283
379.2571427,108.3142857,51.71428574
370.6285714,105.8571429,50.54285716
357.4571429,102.0857143,48.74285716
348.5142855,99.54285719,47.51428571
337.1714288,96.28571432,45.97142858
305.5714286,87.25714284,41.65714287
272.1428571,77.74285711,37.11428569
247.5999999,70.71428567,33.74285716
232.9714288,66.54285714,31.77142854
222.9999999,63.71428571,30.40000002
218.0000001,62.25714285,29.71428573
218.9142858,62.51428571,29.8285714
226.8285716,64.79999995,30.91428571
252.857143,72.22857148,34.45714285
285.8285714,81.65714292,38.97142857
310.9999999,88.82857146,42.39999997
331.0571427,94.54285713,45.14285715
346.4571429,98.97142852,47.22857143
356.6285715,101.8571429,48.62857142
363.4857142,103.8,49.54285713
370.1999999,105.7142858,50.45714283
374.6857144,107.0285714,51.08571425
377.6857142,107.8571429,51.48571427
379.657143,108.4285714,51.77142855
375.8571429,107.3428572,51.25714286
361.0857144,103.1428572,49.22857144
343.9142856,98.22857142,46.88571428
336.942857,96.25714285,45.94285711
324.3714286,92.62857137,44.19999998
300.6571427,85.85714279,40.99999998
274.6571428,78.4285714,37.42857144
252.857143,72.22857148,34.45714285
237.8571427,67.91428571,32.42857144
228.1714287,65.17142857,31.11428572
223.7142858,63.88571428,30.48571429
224.0285714,63.97142857,30.54285716
226.7142857,64.77142861,30.91428571
234.0857142,66.85714281,31.91428568
247.4571429,70.68571433,33.74285716
265.9142856,75.94285711,36.25714286
288.9714288,82.54285712,39.39999998
312.6285715,89.28571422,42.62857145
331.6857143,94.74285718,45.22857142
345.2285716,98.60000004,47.05714283
351.9428573,100.5142857,48
355.9714287,101.6571429,48.54285715
360.0571428,102.8571429,49.11428571
364.6,104.1428571,49.71428573
366.8571428,104.7714286,50.02857141
360.4857143,102.9428571,49.14285717
349.4285716,99.80000004,47.62857145
344.2857144,98.31428571,46.91428569
335.1142857,95.71428566,45.6857143
317.0857144,90.57142851,43.2285714
291.942857,83.37142864,39.8
269.7714285,77.05714282,36.77142855
254.3714287,72.62857144,34.68571426
244.5428573,69.85714282,33.34285714
238.942857,68.25714286,32.57142858
240.0285712,68.57142853,32.71428571
247.8857143,70.79999996,33.80000002
274.3428572,78.34285711,37.39999997
309.0857143,88.28571427,42.14285716
337.2571431,96.34285714,45.97142858
358.5999998,102.4285714,48.8857143
374.7714287,107.0571429,51.11428572
384.7428571,109.8857143,52.45714284
390.8,111.6285715,53.28571428
395.9428573,113.0857143,53.99999997
399.0285715,113.9714285,54.39999999
399.3142859,114.0571428,54.42857145
398.3428571,113.7714286,54.31428572
395.2571429,112.8857143,53.8857143
384.9142857,109.9428571,52.48571431
370.8571427,105.9142857,50.57142857
362.3142856,103.4857143,49.39999999
350.7142856,100.1714285,47.82857145
318.7142855,91.02857141,43.45714288
284.7428572,81.31428578,38.82857143
259.3714285,74.08571429,35.37142856
242.9714284,69.37142857,33.11428573
232.3142856,66.3428571,31.68571427
226.2571426,64.62857138,30.85714284
226.3142858,64.65714285,30.85714284
233.457143,66.68571424,31.82857141
258.8857143,73.9428572,35.28571428
292.8,83.6285715,39.91428574
321.3714287,91.79999999,43.80000003
345.4000002,98.65714285,47.08571429
365.5428573,104.4,49.8285714
379.4000002,108.3714286,51.71428574
388.4285714,110.9428572,52.94285713
397.9142856,113.6571429,54.25714285
403.8857143,115.3714286,55.08571428
408.6285716,116.7142857,55.71428571
411.1142857,117.4285715,56.05714285
409.742857,117.0285715,55.88571431
396.0571427,113.1428572,53.99999997
380.5142855,108.6857143,51.88571429
375.2571429,107.1714286,51.14285712
363.7428571,103.8857143,49.59999999
334.9714287,95.68571432,45.6857143
303.8285716,86.7714286,41.4285714
279.5714288,79.85714292,38.11428573
263.2000002,75.17142854,35.88571431
252,71.97142862,34.37142858
244.9714288,69.97142857,33.40000001
242.1142859,69.14285719,32.99999999
241.7142855,69.02857143,32.94285712
251.8285715,71.94285715,34.34285711
275.8857141,78.80000002,37.59999998
306.4285716,87.5142857,41.77142855
332.4285714,94.94285709,45.31428569
350.3714284,100.0571429,47.77142859
362.8285714,103.6285714,49.48571426
371.3142857,106.0571429,50.62857143
371.257143,106.0285714,50.59999997
363.3142856,103.7714285,49.51428572
355.8000001,101.6285714,48.51428568
355.7142858,101.6,48.48571428
357.8571427,102.2,48.80000003
353.8000002,101.0571429,48.22857141
344.2285716,98.31428571,46.91428569
338.9142858,96.80000004,46.19999999
332.8000002,95.05714285,45.37142856
310.5714284,88.68571422,42.34285717
284.0000001,81.11428573,38.71428569
260.3428574,74.37142863,35.51428569
244.0571426,69.71428572,33.28571427
232.7714286,66.48571433,31.71428574
225.5142856,64.4,30.74285717
221.457143,63.25714281,30.17142855
217.5142859,62.11428575,29.62857146
225.2285716,64.34285718,30.7142857
246.4571429,70.4,33.60000002
274.6000001,78.4285714,37.42857144
300.8857144,85.94285708,41.02857145
322.8285712,92.19999994,44.02857144
340.4285715,97.22857147,46.4
351.9142857,100.5142857,48
358.1142856,102.2857143,48.82857143
362.6571428,103.5714286,49.45714285
366.9714287,104.8,50.02857141
372.3142857,106.3428571,50.74285717
375.3142856,107.1714286,51.17142859
369.9142859,105.6571428,50.45714283
358.657143,102.4571429,48.9142857
354.9142856,101.3714285,48.40000001
346.4571429,98.97142852,47.22857143
316.6285713,90.42857141,43.1714286
283.257143,80.88571435,38.62857142
257.2857143,73.48571429,35.08571428
239.8285715,68.48571424,32.68571431
228.7999999,65.34285714,31.17142859
222.5714284,63.59999995,30.34285715
223.2285716,63.74285718,30.42857142
231.2571429,66.0571429,31.54285713
257.4285713,73.54285711,35.08571428
289.0285715,82.54285712,39.39999998
310.9714288,88.82857146,42.39999997
328.4285716,93.80000004,44.7714286
342.3714287,97.77142852,46.65714287
351.6571428,100.4285714,47.94285713
358.3714285,102.3428571,48.85714283
365.6,104.4,49.8285714
369.8857143,105.6285715,50.42857143
372.5142859,106.3714286,50.77142857
374.8857141,107.0571429,51.11428572
373.5142858,106.6571429,50.91428571
363.2285713,103.7428572,49.51428572
349.3142857,99.77142857,47.62857145
341.7714287,97.59999995,46.60000001
329.6000001,94.1142857,44.94285714
297.3142856,84.91428565,40.54285716
264.3999999,75.51428568,36.02857145
240.4857143,68.68571429,32.77142858
225.4571429,64.4,30.74285717
215.8571427,61.65714285,29.42857145
211.4285714,60.37142856,28.82857143
212.7142858,60.74285718,29.00000003
220.7142855,63.0571429,30.08571428
247.0285714,70.57142858,33.68571429
278.3999998,79.51428578,37.94285713
300.6571427,85.85714279,40.99999998
317.9142858,90.80000003,43.34285714
332.9142856,95.08571432,45.40000002
342.9428572,97.94285709,46.77142855
350.1142855,99.99999995,47.74285712
358.6285714,102.4285714,48.8857143
365.2857144,104.3428572,49.8
370.1999999,105.7142858,50.45714283
373.3999999,106.6285714,50.91428571
371.6571429,106.1428572,50.6857143
362.5428569,103.5428571,49.42857145
349.257143,99.77142857,47.59999998
343.5714284,98.14285714,46.82857142
334.057143,95.39999999,45.54285716
302.7142857,86.45714279,41.25714286
270.8285716,77.34285716,36.91428568
247.342857,70.62857139,33.74285716
232.4857141,66.40000004,31.68571427
223.4285714,63.82857147,30.45714283
219.2857141,62.62857147,29.91428573
221.0285716,63.14285718,30.14285714
230.3142856,65.77142857,31.4
256.8000001,73.3428572,35.00000001
289.1142858,82.57142859,39.42857145
313.5999999,89.57142856,42.74285712
332.8285713,95.05714285,45.37142856
349.9714285,99.94285714,47.71428572
363.7142855,103.8857143,49.59999999
373.0857143,106.5428571,50.85714284
380.7714284,108.7428571,51.91428569
384.7428571,109.8857143,52.45714284
387.5428573,110.7142857,52.82857146
390.8857143,111.6285715,53.31428574
390.0285714,111.3714286,53.1714286
380.4571428,108.6571428,51.85714288
365.9999999,104.5142858,49.91428574
358.9142859,102.5142857,48.94285717
348.8,99.62857147,47.57142858
316.7714288,90.45714289,43.2
283.1142855,80.85714287,38.60000002
258.5999999,73.82857144,35.25714288
242.6000001,69.28571429,33.05714286
231.9142857,66.22857147,31.6
226.3428569,64.65714285,30.85714284
227.4857144,64.97142852,30.99999998
236.8,67.62857138,32.2857143
264.8285714,75.62857144,36.11428572
298.0857143,85.14285717,40.65714283
323.9714287,92.51428575,44.17142858
345.5714288,98.68571433,47.11428569
366.8571428,104.7714286,50.02857141
383.5714286,109.5428572,52.2857143
392.4000001,112.0571429,53.51428569
402.1142856,114.8571429,54.8285714
408.7142859,116.7428572,55.74285717
412.942857,117.9428572,56.31428573
415.9142858,118.8,56.71428574
412.5142856,117.8285714,56.22857146
400.8857144,114.4857143,54.65714286
383.2857141,109.4857143,52.25714283
374.9142857,107.0571429,51.11428572
361.7428572,103.3142858,49.31428572
328.0571428,93.68571428,44.74285713
293.4285717,83.80000007,40.00000001
266.6571427,76.14285715,36.34285713
249.5714287,71.25714286,34.00000003
239.0285713,68.28571433,32.59999998
233.2857144,66.62857143,31.80000001
234.4285714,66.97142857,31.97142855
243.8857145,69.65714291,33.25714287
270.1428572,77.17142858,36.82857141
304.7428572,87.02857145,41.54285714
332.6857143,95.02857138,45.37142856
357.057143,101.9714285,48.68571429
378.8000001,108.1714286,51.65714288
395.9714284,113.0857143,53.99999997
408.4857141,116.6571429,55.6857143
418.6000001,119.5714286,57.08571429
422.2285716,120.6,57.57142858
421.5714284,120.4285715,57.48571431
418.8285714,119.5999999,57.1142857
409.457143,116.9428572,55.82857144
392.657143,112.1428572,53.54285715
376.3999998,107.4857143,51.31428573
370.2285715,105.7142858,50.45714283
358.4857144,102.3714286,48.8857143
328.6857145,93.85714285,44.8
297.2857145,84.91428565,40.54285716
272.7428572,77.88571434,37.17142856
257.2,73.45714282,35.08571428
246.9714287,70.5428571,33.65714289
240.8857142,68.80000005,32.82857145
239.1714287,68.31428567,32.59999998
242.0285716,69.11428572,32.99999999
252,71.97142862,34.37142858
271.8,77.62857149,37.05714289
298.457143,85.25714279,40.6857143
322.3999998,92.05714284,43.94285717
340.2000002,97.17142852,46.3714286
354.742857,101.3142857,48.37142854
365.9428572,104.4857143,49.88571427
375.142857,107.1428572,51.14285712
384.0571428,109.6857143,52.37142857
391.1142856,111.6857143,53.31428574
395.7999998,113.0285714,53.97142857
396.2857145,113.1714286,54.02857144
388.7428569,111,53
374.9714284,107.0857143,51.14285712
368.6285715,105.2857143,50.25714289
359.6857141,102.7142858,49.02857144
332.6571427,95.00000004,45.34285716
302.4285713,86.37142851,41.22857146
277.2857144,79.19999997,37.79999999
259.5999998,74.14285711,35.37142856
247.4571429,70.68571433,33.74285716
239.4857143,68.39999996,32.62857144
234.9999998,67.11428567,32.02857142
231.5142858,66.11428571,31.54285713
238.0857145,68,32.45714284
260.2857142,74.34285715,35.48571429
290.9142855,83.08571431,39.65714286
320.8000002,91.62857142,43.74285716
347.2285715,99.17142857,47.34285717
368.5428572,105.2571429,50.25714289
380.7714284,108.7428571,51.91428569
383.1142855,109.4000001,52.22857143
383.3142857,109.4857143,52.25714283
383.8857142,109.6285714,52.34285717
384.6000001,109.8571428,52.42857144
384.3714283,109.7714285,52.39999997
378.1714284,108,51.54285714
