region,technology,tech_detail,capture_rate,with_backbone,percentile,dollar_year,parameter,parameter_value
MIS_AMSO,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
MIS_AR,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,9302.858011
MIS_D_MS,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
MIS_IA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10894.86696
MIS_IL,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
MIS_INKY,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2488.238049
MIS_LA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
MIS_LMI,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11886.50463
MIS_MAPP,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8538.163845
MIS_MIDA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8669.439113
MIS_MNWI,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13775.882
MIS_MO,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4854.819542
MIS_WOTA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
MIS_WUMS,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13656.20934
NENGREST,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6275.176803
NENG_CT,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2650.341139
NENG_ME,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7695.134472
NY_Z_A,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,14292.76915
NY_Z_B,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12563.44086
NY_Z_C&E,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,14427.43311
NY_Z_F,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12076.52629
NY_Z_G-I,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4355.093542
NY_Z_J,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3978.828484
NY_Z_K,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5740.071488
PJM_AP,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,14715.13101
PJM_ATSI,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5667.542606
PJM_COMD,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5051.047114
PJM_Dom,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13117.07799
PJM_EMAC,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8017.887995
PJM_PENE,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6703.906426
PJM_SMAC,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5678.184191
PJM_WMAC,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4122.677432
PJM_West,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13161.80413
SPP_KIAM,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4110.589285
SPP_N,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13673.13275
SPP_NEBR,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11928.81315
SPP_SPS,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6583.024957
SPP_WAUE,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7400.183688
SPP_WEST,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7774.916242
S_C_KY,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1414.322916
S_C_TVA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,9841.989362
S_D_AECI,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12249.14904
S_SOU,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6522.584223
S_VACA,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11952.50391
WECC_AZ,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6057.913848
WECC_CO,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,9680.008194
WECC_IID,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3307.936331
WECC_MT,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12880.87359
WECC_NM,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12633.55211
WECC_NNV,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,14513.25896
WECC_PNW,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13852.03732
WECC_SCE,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5162.258066
WECC_UT,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,14047.8653
WECC_WY,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6187.742554
WEC_BANC,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1443.395429
WEC_CALN,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5314.568717
WEC_LADW,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2901.774595
WEC_SDGE,Coal,CCS90AvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7825.686459
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
ERC_REST,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,2923.066515
ERC_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,4910.005688
FRCC,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,7215.114859
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_AR,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,8296.782167
MIS_D_MS,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_IA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,10660.73594
MIS_IL,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_INKY,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,2723.939714
MIS_LA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_LMI,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,12051.37692
MIS_MAPP,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,6402.102704
MIS_MIDA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,5933.777179
MIS_MNWI,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_MO,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,5867.762316
MIS_WOTA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_WUMS,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,12086.00767
PJM_ATSI,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,13867.32677
PJM_COMD,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,4561.533785
PJM_West,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,11648.79447
SPP_KIAM,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,3719.573722
SPP_N,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,12025.40386
SPP_SPS,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,5812.569561
SPP_WAUE,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,9696.486046
SPP_WEST,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,6879.629487
S_C_KY,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,1425.286659
S_C_TVA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,8213.857142
S_D_AECI,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,8460.467795
S_SOU,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,9220.313259
S_VACA,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,12238.5994
WECC_CO,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,12384.69787
WECC_MT,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,7392.053873
WECC_NM,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,11036.26311
WECC_SCE,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,11326.29563
WECC_WY,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,11889.04529
WEC_BANC,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,7493.648268
WEC_CALN,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,7529.022728
WEC_LADW,NaturalGas,CCCCSAvgCF,90,FALSE,90,2018,co2_pipeline_annuity_mw,9895.612848
ERC_FRNT,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
ERC_GWAY,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
ERC_REST,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2234.780396
ERC_WEST,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4910.005688
FRCC,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4853.730722
MIS_AMSO,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_AR,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8296.782167
MIS_D_MS,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_IA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,9734.363427
MIS_IL,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_INKY,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2291.055362
MIS_LA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_LMI,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10501.65094
MIS_MAPP,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7545.255891
MIS_MIDA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7742.013199
MIS_MNWI,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12193.14654
MIS_MO,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4325.611814
MIS_WOTA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
MIS_WUMS,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12086.00767
NENGREST,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5597.209596
NENG_CT,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2412.262981
NENG_ME,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6808.203569
NY_Z_A,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12692.04576
NY_Z_B,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11107.68903
NY_Z_C&E,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12776.45821
NY_Z_F,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10744.06618
NY_Z_G-I,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3926.681212
NY_Z_J,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3601.612736
NY_Z_K,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5178.393986
PJM_AP,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,13034.0244
PJM_ATSI,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5113.461333
PJM_COMD,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4561.533785
PJM_Dom,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11603.34161
PJM_EMAC,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,7097.153874
PJM_PENE,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5920.790649
PJM_SMAC,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5050.693102
PJM_WMAC,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3730.395831
PJM_West,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11643.38342
SPP_KIAM,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3719.573722
SPP_N,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12101.15862
SPP_NEBR,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10539.52832
SPP_SPS,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5812.569561
SPP_WAUE,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6556.453647
SPP_WEST,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6879.629487
S_C_KY,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1425.286659
S_C_TVA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8791.757751
S_D_AECI,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10826.3142
S_SOU,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5758.459017
S_VACA,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,10596.8855
WECC_AZ,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5378.602999
WECC_CO,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,8646.741494
WECC_IID,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,3000.985698
WECC_MT,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11428.02345
WECC_NM,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,11170.45726
WECC_NNV,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12853.29518
WECC_PNW,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12261.32583
WECC_SCE,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4661.097186
WECC_UT,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,12436.64399
WECC_WY,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,5458.686604
WEC_BANC,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,1439.355401
WEC_CALN,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,4797.455757
WEC_LADW,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,2637.362843
WEC_SDGE,NaturalGas,CCCCSAvgCF,90,TRUE,90,2018,co2_pipeline_annuity_mw,6925.082344
ERC_FRNT,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
ERC_GWAY,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
ERC_REST,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
ERC_WEST,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
FRCC,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_AMSO,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_AR,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_D_MS,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_IA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_IL,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_INKY,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_LA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_LMI,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,4285.573811
MIS_MAPP,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_MIDA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,552.7261641
MIS_MNWI,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_MO,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_WOTA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
MIS_WUMS,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,2497.486283
PJM_ATSI,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,4047.053426
PJM_COMD,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
PJM_West,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
SPP_KIAM,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,1145.145298
SPP_N,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
SPP_SPS,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
SPP_WAUE,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
SPP_WEST,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
S_C_KY,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
S_C_TVA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
S_D_AECI,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
S_SOU,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
S_VACA,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,1291.473368
WECC_CO,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,1020.33812
WECC_MT,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,998.4583428
WECC_NM,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,3028.147915
WECC_SCE,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,1128.473259
WECC_WY,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,1358.910974
WEC_BANC,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
WEC_CALN,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,457.7799935
WEC_LADW,Coal,CCS90AvgCF,90,FALSE,10,2018,co2_o_m_mw,2586.854386
ERC_FRNT,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
ERC_GWAY,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
ERC_REST,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
ERC_WEST,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
FRCC,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_AMSO,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_AR,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_D_MS,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_IA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_IL,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_INKY,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_LA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_LMI,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_MAPP,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_MIDA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_MNWI,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,1016.331963
MIS_MO,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_WOTA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
MIS_WUMS,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,2497.486283
NENGREST,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
NENG_CT,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
NENG_ME,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,694.5135472
NY_Z_A,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,2679.612313
NY_Z_B,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,4278.17783
NY_Z_C&E,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,4583.262044
NY_Z_F,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,2870.98332
NY_Z_G-I,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
NY_Z_J,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,932.5108461
NY_Z_K,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,1200.615155
PJM_AP,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,1320.183513
PJM_ATSI,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,482.4488043
PJM_COMD,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
PJM_Dom,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
PJM_EMAC,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,702.6191054
PJM_PENE,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
PJM_SMAC,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,502.2180428
PJM_WMAC,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
PJM_West,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
SPP_KIAM,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,1145.145298
SPP_N,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
SPP_NEBR,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
SPP_SPS,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
SPP_WAUE,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
SPP_WEST,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
S_C_KY,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
S_C_TVA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
S_D_AECI,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
S_SOU,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
S_VACA,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
WECC_AZ,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
WECC_CO,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
WECC_IID,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,457.7799935
WECC_MT,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,1002.156333
WECC_NM,Coal,CCS90AvgCF,90,TRUE,10,2018,co2_o_m_mw,728.5050387
